dataset,family,series,sample,elements,size_bucket,bins,shape,gib_per_s,speedup_vs_main,speedup_vs_noncooperative
u64,multi_even,main,F64,1048576,small,8,concentrated:1.0,1524.2147130199378,1.0,
u64,multi_even,main,F64,1048576,small,8,concentrated:0.75,1445.4012747657653,1.0,
u64,multi_even,main,F64,1048576,small,8,concentrated:0.5,1331.9523931690194,1.0,
u64,multi_even,main,F64,1048576,small,8,concentrated:0.25,1234.705396685368,1.0,
u64,multi_even,main,F64,1048576,small,8,concentrated:0.0,1185.9515207722745,1.0,
u64,multi_even,main,F64,1048576,small,8,powerlaw:0.75,1364.3217253398245,1.0,
u64,multi_even,main,F64,1048576,small,8,powerlaw:0.25,1218.304340139526,1.0,
u64,multi_even,main,F64,1048576,small,8,hash_synonym,1159.961812421106,1.0,
u64,multi_even,main,F64,1048576,small,8,stale_resident:0.5,1480.5449833101668,1.0,
u64,multi_even,main,F64,1048576,small,8,stale_resident:0.25,1484.1337892962736,1.0,
u64,multi_even,main,F64,1048576,small,8,temporal_phases:0.10,1200.3196534579026,1.0,
u64,multi_even,main,F64,1048576,small,8,strided_sweep,1146.6332105741428,1.0,
u64,multi_even,main,F64,1048576,small,8,sawtooth,1187.3295889789983,1.0,
u64,multi_even,main,F64,1048576,small,8,poison,1171.0597320231677,1.0,
u64,multi_even,main,F64,1048576,small,8,sawtooth:8192:2654435761:1,1181.709815243853,1.0,
u64,multi_even,main,F64,1048576,small,16,concentrated:1.0,1533.8256360706582,1.0,
u64,multi_even,main,F64,1048576,small,16,concentrated:0.75,1477.3139085822506,1.0,
u64,multi_even,main,F64,1048576,small,16,concentrated:0.5,1399.8594466210818,1.0,
u64,multi_even,main,F64,1048576,small,16,concentrated:0.25,1268.1515418353163,1.0,
u64,multi_even,main,F64,1048576,small,16,concentrated:0.0,1187.1029654325541,1.0,
u64,multi_even,main,F64,1048576,small,16,powerlaw:0.75,1438.9468683272607,1.0,
u64,multi_even,main,F64,1048576,small,16,powerlaw:0.25,1225.161743418809,1.0,
u64,multi_even,main,F64,1048576,small,16,hash_synonym,1163.3398707619174,1.0,
u64,multi_even,main,F64,1048576,small,16,stale_resident:0.5,1484.6212596214073,1.0,
u64,multi_even,main,F64,1048576,small,16,stale_resident:0.25,1481.2832730387552,1.0,
u64,multi_even,main,F64,1048576,small,16,temporal_phases:0.10,1197.5125757631613,1.0,
u64,multi_even,main,F64,1048576,small,16,strided_sweep,1355.3564829324293,1.0,
u64,multi_even,main,F64,1048576,small,16,sawtooth,1371.7605786644133,1.0,
u64,multi_even,main,F64,1048576,small,16,poison,1171.1533674817465,1.0,
u64,multi_even,main,F64,1048576,small,16,sawtooth:8192:2654435761:1,1381.7976821519437,1.0,
u64,multi_even,main,F64,1048576,small,32,concentrated:1.0,1544.0154934208272,1.0,
u64,multi_even,main,F64,1048576,small,32,concentrated:0.75,1480.6992651683834,1.0,
u64,multi_even,main,F64,1048576,small,32,concentrated:0.5,1422.822626027079,1.0,
u64,multi_even,main,F64,1048576,small,32,concentrated:0.25,1311.963746264352,1.0,
u64,multi_even,main,F64,1048576,small,32,concentrated:0.0,1188.696211146175,1.0,
u64,multi_even,main,F64,1048576,small,32,powerlaw:0.75,1479.5870445123849,1.0,
u64,multi_even,main,F64,1048576,small,32,powerlaw:0.25,1263.4282427538562,1.0,
u64,multi_even,main,F64,1048576,small,32,hash_synonym,1172.2557349561803,1.0,
u64,multi_even,main,F64,1048576,small,32,stale_resident:0.5,1488.2549511502175,1.0,
u64,multi_even,main,F64,1048576,small,32,stale_resident:0.25,1489.7566661647454,1.0,
u64,multi_even,main,F64,1048576,small,32,temporal_phases:0.10,1202.599873664019,1.0,
u64,multi_even,main,F64,1048576,small,32,strided_sweep,1433.3441609899,1.0,
u64,multi_even,main,F64,1048576,small,32,sawtooth,1496.6679481430215,1.0,
u64,multi_even,main,F64,1048576,small,32,poison,1170.4400549265129,1.0,
u64,multi_even,main,F64,1048576,small,32,sawtooth:8192:2654435761:1,1490.4340226923462,1.0,
u64,multi_even,main,F64,1048576,small,64,concentrated:1.0,1287.9186244199561,1.0,
u64,multi_even,main,F64,1048576,small,64,concentrated:0.75,1195.3336922356887,1.0,
u64,multi_even,main,F64,1048576,small,64,concentrated:0.5,1189.0856089695933,1.0,
u64,multi_even,main,F64,1048576,small,64,concentrated:0.25,1178.9338382146002,1.0,
u64,multi_even,main,F64,1048576,small,64,concentrated:0.0,1187.013649643939,1.0,
u64,multi_even,main,F64,1048576,small,64,powerlaw:0.75,1248.0988016289716,1.0,
u64,multi_even,main,F64,1048576,small,64,powerlaw:0.25,1229.5017185239562,1.0,
u64,multi_even,main,F64,1048576,small,64,hash_synonym,1155.4052385253435,1.0,
u64,multi_even,main,F64,1048576,small,64,stale_resident:0.5,1293.609402003897,1.0,
u64,multi_even,main,F64,1048576,small,64,stale_resident:0.25,1268.0473785198014,1.0,
u64,multi_even,main,F64,1048576,small,64,temporal_phases:0.10,1202.4056138514459,1.0,
u64,multi_even,main,F64,1048576,small,64,strided_sweep,1194.6444600590405,1.0,
u64,multi_even,main,F64,1048576,small,64,sawtooth,1189.2006156700816,1.0,
u64,multi_even,main,F64,1048576,small,64,poison,1146.9932735709103,1.0,
u64,multi_even,main,F64,1048576,small,64,sawtooth:8192:2654435761:1,1197.5132092939727,1.0,
u64,multi_even,main,F64,1048576,small,128,concentrated:1.0,1288.1752129750598,1.0,
u64,multi_even,main,F64,1048576,small,128,concentrated:0.75,1189.3293117565913,1.0,
u64,multi_even,main,F64,1048576,small,128,concentrated:0.5,1186.5710129453066,1.0,
u64,multi_even,main,F64,1048576,small,128,concentrated:0.25,1146.863523814378,1.0,
u64,multi_even,main,F64,1048576,small,128,concentrated:0.0,1185.6669107134458,1.0,
u64,multi_even,main,F64,1048576,small,128,powerlaw:0.75,1213.0463817656002,1.0,
u64,multi_even,main,F64,1048576,small,128,powerlaw:0.25,1305.445055639945,1.0,
u64,multi_even,main,F64,1048576,small,128,hash_synonym,1123.072292881257,1.0,
u64,multi_even,main,F64,1048576,small,128,stale_resident:0.5,1286.277985254921,1.0,
u64,multi_even,main,F64,1048576,small,128,stale_resident:0.25,1281.3922710523266,1.0,
u64,multi_even,main,F64,1048576,small,128,temporal_phases:0.10,1202.5049449274381,1.0,
u64,multi_even,main,F64,1048576,small,128,strided_sweep,1157.5260009572594,1.0,
u64,multi_even,main,F64,1048576,small,128,sawtooth,1186.4227278231172,1.0,
u64,multi_even,main,F64,1048576,small,128,poison,1171.996756545638,1.0,
u64,multi_even,main,F64,1048576,small,128,sawtooth:8192:2654435761:1,1192.1933168655967,1.0,
u64,multi_even,main,F64,1048576,small,256,concentrated:1.0,1280.0526335197032,1.0,
u64,multi_even,main,F64,1048576,small,256,concentrated:0.75,1179.4768334126427,1.0,
u64,multi_even,main,F64,1048576,small,256,concentrated:0.5,1183.6025531914738,1.0,
u64,multi_even,main,F64,1048576,small,256,concentrated:0.25,1154.3087285568195,1.0,
u64,multi_even,main,F64,1048576,small,256,concentrated:0.0,1188.7289748605822,1.0,
u64,multi_even,main,F64,1048576,small,256,powerlaw:0.75,1189.5471369724153,1.0,
u64,multi_even,main,F64,1048576,small,256,powerlaw:0.25,1310.3184047462778,1.0,
u64,multi_even,main,F64,1048576,small,256,hash_synonym,1094.149815184141,1.0,
u64,multi_even,main,F64,1048576,small,256,stale_resident:0.5,1263.739509517411,1.0,
u64,multi_even,main,F64,1048576,small,256,stale_resident:0.25,1217.0857831917622,1.0,
u64,multi_even,main,F64,1048576,small,256,temporal_phases:0.10,1196.6637105277316,1.0,
u64,multi_even,main,F64,1048576,small,256,strided_sweep,1146.110425301571,1.0,
u64,multi_even,main,F64,1048576,small,256,sawtooth,1188.9192755522622,1.0,
u64,multi_even,main,F64,1048576,small,256,poison,1176.996938561596,1.0,
u64,multi_even,main,F64,1048576,small,256,sawtooth:8192:2654435761:1,1183.3206105648785,1.0,
u64,multi_even,main,F64,1048576,small,512,concentrated:1.0,691.0666536917937,1.0,
u64,multi_even,main,F64,1048576,small,512,concentrated:0.75,642.8514813157904,1.0,
u64,multi_even,main,F64,1048576,small,512,concentrated:0.5,596.5794533454384,1.0,
u64,multi_even,main,F64,1048576,small,512,concentrated:0.25,622.1050044765619,1.0,
u64,multi_even,main,F64,1048576,small,512,concentrated:0.0,749.0876335347442,1.0,
u64,multi_even,main,F64,1048576,small,512,powerlaw:0.75,698.6297994476557,1.0,
u64,multi_even,main,F64,1048576,small,512,powerlaw:0.25,726.6835658289322,1.0,
u64,multi_even,main,F64,1048576,small,512,hash_synonym,645.0034520718017,1.0,
u64,multi_even,main,F64,1048576,small,512,stale_resident:0.5,704.6142771750722,1.0,
u64,multi_even,main,F64,1048576,small,512,stale_resident:0.25,701.403227010808,1.0,
u64,multi_even,main,F64,1048576,small,512,temporal_phases:0.10,748.4192248576009,1.0,
u64,multi_even,main,F64,1048576,small,512,strided_sweep,627.7195875060974,1.0,
u64,multi_even,main,F64,1048576,small,512,sawtooth,675.59822357651,1.0,
u64,multi_even,main,F64,1048576,small,512,poison,742.7237782743894,1.0,
u64,multi_even,main,F64,1048576,small,512,sawtooth:8192:2654435761:1,625.5215271660525,1.0,
u64,multi_even,main,F64,16777216,small,8,concentrated:1.0,3386.877344945849,1.0,
u64,multi_even,main,F64,16777216,small,8,concentrated:0.75,3178.548031237119,1.0,
u64,multi_even,main,F64,16777216,small,8,concentrated:0.5,2789.9162539343793,1.0,
u64,multi_even,main,F64,16777216,small,8,concentrated:0.25,2403.6402016129787,1.0,
u64,multi_even,main,F64,16777216,small,8,concentrated:0.0,2175.2267811147008,1.0,
u64,multi_even,main,F64,16777216,small,8,powerlaw:0.75,2947.712200975735,1.0,
u64,multi_even,main,F64,16777216,small,8,powerlaw:0.25,2296.056059448958,1.0,
u64,multi_even,main,F64,16777216,small,8,hash_synonym,2240.0261297202283,1.0,
u64,multi_even,main,F64,16777216,small,8,stale_resident:0.5,3365.472239986165,1.0,
u64,multi_even,main,F64,16777216,small,8,stale_resident:0.25,3377.394427749607,1.0,
u64,multi_even,main,F64,16777216,small,8,temporal_phases:0.10,2169.235547404606,1.0,
u64,multi_even,main,F64,16777216,small,8,strided_sweep,2135.286660961329,1.0,
u64,multi_even,main,F64,16777216,small,8,sawtooth,2131.4607983957108,1.0,
u64,multi_even,main,F64,16777216,small,8,poison,2169.5402145407957,1.0,
u64,multi_even,main,F64,16777216,small,8,sawtooth:8192:2654435761:1,2138.244792599294,1.0,
u64,multi_even,main,F64,16777216,small,16,concentrated:1.0,3369.051878020332,1.0,
u64,multi_even,main,F64,16777216,small,16,concentrated:0.75,3372.6777993515034,1.0,
u64,multi_even,main,F64,16777216,small,16,concentrated:0.5,2968.531799474457,1.0,
u64,multi_even,main,F64,16777216,small,16,concentrated:0.25,2455.8228953287053,1.0,
u64,multi_even,main,F64,16777216,small,16,concentrated:0.0,2174.954239648964,1.0,
u64,multi_even,main,F64,16777216,small,16,powerlaw:0.75,3170.315847207018,1.0,
u64,multi_even,main,F64,16777216,small,16,powerlaw:0.25,2358.625460771872,1.0,
u64,multi_even,main,F64,16777216,small,16,hash_synonym,2242.265250029366,1.0,
u64,multi_even,main,F64,16777216,small,16,stale_resident:0.5,3353.254802413653,1.0,
u64,multi_even,main,F64,16777216,small,16,stale_resident:0.25,3350.823723215569,1.0,
u64,multi_even,main,F64,16777216,small,16,temporal_phases:0.10,2170.0117445045876,1.0,
u64,multi_even,main,F64,16777216,small,16,strided_sweep,2907.3201936859036,1.0,
u64,multi_even,main,F64,16777216,small,16,sawtooth,2924.7252953098596,1.0,
u64,multi_even,main,F64,16777216,small,16,poison,2170.7636903056646,1.0,
u64,multi_even,main,F64,16777216,small,16,sawtooth:8192:2654435761:1,2922.695964416434,1.0,
u64,multi_even,main,F64,16777216,small,32,concentrated:1.0,3394.7274056895544,1.0,
u64,multi_even,main,F64,16777216,small,32,concentrated:0.75,3402.2353051056857,1.0,
u64,multi_even,main,F64,16777216,small,32,concentrated:0.5,3064.3106872320172,1.0,
u64,multi_even,main,F64,16777216,small,32,concentrated:0.25,2539.918578677396,1.0,
u64,multi_even,main,F64,16777216,small,32,concentrated:0.0,2177.6686728945724,1.0,
u64,multi_even,main,F64,16777216,small,32,powerlaw:0.75,3344.939253451663,1.0,
u64,multi_even,main,F64,16777216,small,32,powerlaw:0.25,2425.518355126377,1.0,
u64,multi_even,main,F64,16777216,small,32,hash_synonym,2248.2337170770866,1.0,
u64,multi_even,main,F64,16777216,small,32,stale_resident:0.5,3371.8929532925654,1.0,
u64,multi_even,main,F64,16777216,small,32,stale_resident:0.25,3373.7599081974054,1.0,
u64,multi_even,main,F64,16777216,small,32,temporal_phases:0.10,2169.728758453284,1.0,
u64,multi_even,main,F64,16777216,small,32,strided_sweep,3386.294296985523,1.0,
u64,multi_even,main,F64,16777216,small,32,sawtooth,3396.72124780556,1.0,
u64,multi_even,main,F64,16777216,small,32,poison,2172.2355118306805,1.0,
u64,multi_even,main,F64,16777216,small,32,sawtooth:8192:2654435761:1,3400.188483943723,1.0,
u64,multi_even,main,F64,16777216,small,64,concentrated:1.0,3379.42335837954,1.0,
u64,multi_even,main,F64,16777216,small,64,concentrated:0.75,3336.088454727111,1.0,
u64,multi_even,main,F64,16777216,small,64,concentrated:0.5,2787.707160380186,1.0,
u64,multi_even,main,F64,16777216,small,64,concentrated:0.25,2385.2883469858657,1.0,
u64,multi_even,main,F64,16777216,small,64,concentrated:0.0,2177.514800643275,1.0,
u64,multi_even,main,F64,16777216,small,64,powerlaw:0.75,3352.462271403383,1.0,
u64,multi_even,main,F64,16777216,small,64,powerlaw:0.25,2467.050943942584,1.0,
u64,multi_even,main,F64,16777216,small,64,hash_synonym,2235.7811627216174,1.0,
u64,multi_even,main,F64,16777216,small,64,stale_resident:0.5,3357.207705668088,1.0,
u64,multi_even,main,F64,16777216,small,64,stale_resident:0.25,3352.592438952977,1.0,
u64,multi_even,main,F64,16777216,small,64,temporal_phases:0.10,2169.6546355691585,1.0,
u64,multi_even,main,F64,16777216,small,64,strided_sweep,3320.88960006555,1.0,
u64,multi_even,main,F64,16777216,small,64,sawtooth,3337.977300049843,1.0,
u64,multi_even,main,F64,16777216,small,64,poison,2172.761848466506,1.0,
u64,multi_even,main,F64,16777216,small,64,sawtooth:8192:2654435761:1,3336.9829678311276,1.0,
u64,multi_even,main,F64,16777216,small,128,concentrated:1.0,3368.5713359967112,1.0,
u64,multi_even,main,F64,16777216,small,128,concentrated:0.75,3284.509640014371,1.0,
u64,multi_even,main,F64,16777216,small,128,concentrated:0.5,2749.06898209125,1.0,
u64,multi_even,main,F64,16777216,small,128,concentrated:0.25,2387.2441197146036,1.0,
u64,multi_even,main,F64,16777216,small,128,concentrated:0.0,2177.816705909456,1.0,
u64,multi_even,main,F64,16777216,small,128,powerlaw:0.75,3380.7947730789497,1.0,
u64,multi_even,main,F64,16777216,small,128,powerlaw:0.25,2529.357526918495,1.0,
u64,multi_even,main,F64,16777216,small,128,hash_synonym,2233.6156485637093,1.0,
u64,multi_even,main,F64,16777216,small,128,stale_resident:0.5,3350.298915003437,1.0,
u64,multi_even,main,F64,16777216,small,128,stale_resident:0.25,3344.1314518300314,1.0,
u64,multi_even,main,F64,16777216,small,128,temporal_phases:0.10,2169.6276118480155,1.0,
u64,multi_even,main,F64,16777216,small,128,strided_sweep,3179.8557847587604,1.0,
u64,multi_even,main,F64,16777216,small,128,sawtooth,3199.6427578593025,1.0,
u64,multi_even,main,F64,16777216,small,128,poison,2173.7492485757202,1.0,
u64,multi_even,main,F64,16777216,small,128,sawtooth:8192:2654435761:1,3197.1989087507695,1.0,
u64,multi_even,main,F64,16777216,small,256,concentrated:1.0,3365.136065348358,1.0,
u64,multi_even,main,F64,16777216,small,256,concentrated:0.75,3374.2236159044746,1.0,
u64,multi_even,main,F64,16777216,small,256,concentrated:0.5,3019.0610615743913,1.0,
u64,multi_even,main,F64,16777216,small,256,concentrated:0.25,2564.506327360162,1.0,
u64,multi_even,main,F64,16777216,small,256,concentrated:0.0,2175.6554208714074,1.0,
u64,multi_even,main,F64,16777216,small,256,powerlaw:0.75,3389.6273454991815,1.0,
u64,multi_even,main,F64,16777216,small,256,powerlaw:0.25,2591.455042481398,1.0,
u64,multi_even,main,F64,16777216,small,256,hash_synonym,2233.8796258301386,1.0,
u64,multi_even,main,F64,16777216,small,256,stale_resident:0.5,3341.214291163702,1.0,
u64,multi_even,main,F64,16777216,small,256,stale_resident:0.25,3337.6522191839595,1.0,
u64,multi_even,main,F64,16777216,small,256,temporal_phases:0.10,2170.103477012614,1.0,
u64,multi_even,main,F64,16777216,small,256,strided_sweep,2903.9992485975026,1.0,
u64,multi_even,main,F64,16777216,small,256,sawtooth,2906.346232426773,1.0,
u64,multi_even,main,F64,16777216,small,256,poison,2170.245517346808,1.0,
u64,multi_even,main,F64,16777216,small,256,sawtooth:8192:2654435761:1,2908.1892455626444,1.0,
u64,multi_even,main,F64,16777216,small,512,concentrated:1.0,1191.6788169151775,1.0,
u64,multi_even,main,F64,16777216,small,512,concentrated:0.75,1032.2689477778285,1.0,
u64,multi_even,main,F64,16777216,small,512,concentrated:0.5,965.3237423469315,1.0,
u64,multi_even,main,F64,16777216,small,512,concentrated:0.25,928.0917337787733,1.0,
u64,multi_even,main,F64,16777216,small,512,concentrated:0.0,1111.2887518930927,1.0,
u64,multi_even,main,F64,16777216,small,512,powerlaw:0.75,1117.9556755567871,1.0,
u64,multi_even,main,F64,16777216,small,512,powerlaw:0.25,1058.6826249242622,1.0,
u64,multi_even,main,F64,16777216,small,512,hash_synonym,989.9154816392086,1.0,
u64,multi_even,main,F64,16777216,small,512,stale_resident:0.5,1217.7697193143028,1.0,
u64,multi_even,main,F64,16777216,small,512,stale_resident:0.25,1105.6495890909305,1.0,
u64,multi_even,main,F64,16777216,small,512,temporal_phases:0.10,1103.0366752252826,1.0,
u64,multi_even,main,F64,16777216,small,512,strided_sweep,945.3742701719331,1.0,
u64,multi_even,main,F64,16777216,small,512,sawtooth,1146.5320541799863,1.0,
u64,multi_even,main,F64,16777216,small,512,poison,1157.6136108073517,1.0,
u64,multi_even,main,F64,16777216,small,512,sawtooth:8192:2654435761:1,1029.9558107887833,1.0,
u64,multi_even,main,F64,67108864,middle,8,concentrated:1.0,3981.211282349667,1.0,
u64,multi_even,main,F64,67108864,middle,8,concentrated:0.75,3459.849820669411,1.0,
u64,multi_even,main,F64,67108864,middle,8,concentrated:0.5,3002.127749512235,1.0,
u64,multi_even,main,F64,67108864,middle,8,concentrated:0.25,2562.2316124790286,1.0,
u64,multi_even,main,F64,67108864,middle,8,concentrated:0.0,2298.0885896662153,1.0,
u64,multi_even,main,F64,67108864,middle,8,powerlaw:0.75,3177.4703169806417,1.0,
u64,multi_even,main,F64,67108864,middle,8,powerlaw:0.25,2438.047112535891,1.0,
u64,multi_even,main,F64,67108864,middle,8,hash_synonym,2373.898672930761,1.0,
u64,multi_even,main,F64,67108864,middle,8,stale_resident:0.5,3963.7318680704716,1.0,
u64,multi_even,main,F64,67108864,middle,8,stale_resident:0.25,3964.822840978763,1.0,
u64,multi_even,main,F64,67108864,middle,8,temporal_phases:0.10,2296.6756626745055,1.0,
u64,multi_even,main,F64,67108864,middle,8,strided_sweep,2254.277151310026,1.0,
u64,multi_even,main,F64,67108864,middle,8,sawtooth,2255.788942110966,1.0,
u64,multi_even,main,F64,67108864,middle,8,poison,2297.9395741614326,1.0,
u64,multi_even,main,F64,67108864,middle,8,sawtooth:8192:2654435761:1,2256.4334661576845,1.0,
u64,multi_even,main,F64,67108864,middle,16,concentrated:1.0,4206.949779326418,1.0,
u64,multi_even,main,F64,67108864,middle,16,concentrated:0.75,3712.4189019495752,1.0,
u64,multi_even,main,F64,67108864,middle,16,concentrated:0.5,3198.4963826436915,1.0,
u64,multi_even,main,F64,67108864,middle,16,concentrated:0.25,2621.116908798546,1.0,
u64,multi_even,main,F64,67108864,middle,16,concentrated:0.0,2297.7943695618947,1.0,
u64,multi_even,main,F64,67108864,middle,16,powerlaw:0.75,3446.4106244573436,1.0,
u64,multi_even,main,F64,67108864,middle,16,powerlaw:0.25,2509.3962393856077,1.0,
u64,multi_even,main,F64,67108864,middle,16,hash_synonym,2382.0113344080996,1.0,
u64,multi_even,main,F64,67108864,middle,16,stale_resident:0.5,4192.302336200895,1.0,
u64,multi_even,main,F64,67108864,middle,16,stale_resident:0.25,4189.78642373391,1.0,
u64,multi_even,main,F64,67108864,middle,16,temporal_phases:0.10,2297.0497774261157,1.0,
u64,multi_even,main,F64,67108864,middle,16,strided_sweep,3144.948324855818,1.0,
u64,multi_even,main,F64,67108864,middle,16,sawtooth,3148.5343938308447,1.0,
u64,multi_even,main,F64,67108864,middle,16,poison,2298.005139109878,1.0,
u64,multi_even,main,F64,67108864,middle,16,sawtooth:8192:2654435761:1,3148.7458950356063,1.0,
u64,multi_even,main,F64,67108864,middle,32,concentrated:1.0,4350.008427566268,1.0,
u64,multi_even,main,F64,67108864,middle,32,concentrated:0.75,3877.73676317755,1.0,
u64,multi_even,main,F64,67108864,middle,32,concentrated:0.5,3304.7549054939554,1.0,
u64,multi_even,main,F64,67108864,middle,32,concentrated:0.25,2708.9711512968333,1.0,
u64,multi_even,main,F64,67108864,middle,32,concentrated:0.0,2297.58028568049,1.0,
u64,multi_even,main,F64,67108864,middle,32,powerlaw:0.75,3669.9041182881997,1.0,
u64,multi_even,main,F64,67108864,middle,32,powerlaw:0.25,2582.5029293960106,1.0,
u64,multi_even,main,F64,67108864,middle,32,hash_synonym,2385.54982486821,1.0,
u64,multi_even,main,F64,67108864,middle,32,stale_resident:0.5,4334.075302997448,1.0,
u64,multi_even,main,F64,67108864,middle,32,stale_resident:0.25,4334.955885338201,1.0,
u64,multi_even,main,F64,67108864,middle,32,temporal_phases:0.10,2297.674737316978,1.0,
u64,multi_even,main,F64,67108864,middle,32,strided_sweep,3848.4501336172425,1.0,
u64,multi_even,main,F64,67108864,middle,32,sawtooth,3853.8716142913518,1.0,
u64,multi_even,main,F64,67108864,middle,32,poison,2297.7510662461827,1.0,
u64,multi_even,main,F64,67108864,middle,32,sawtooth:8192:2654435761:1,3850.833469476741,1.0,
u64,multi_even,main,F64,67108864,middle,64,concentrated:1.0,4229.314483724247,1.0,
u64,multi_even,main,F64,67108864,middle,64,concentrated:0.75,3743.562873723726,1.0,
u64,multi_even,main,F64,67108864,middle,64,concentrated:0.5,3030.1981735577833,1.0,
u64,multi_even,main,F64,67108864,middle,64,concentrated:0.25,2547.877295892502,1.0,
u64,multi_even,main,F64,67108864,middle,64,concentrated:0.0,2297.918724429742,1.0,
u64,multi_even,main,F64,67108864,middle,64,powerlaw:0.75,3744.08316892695,1.0,
u64,multi_even,main,F64,67108864,middle,64,powerlaw:0.25,2652.990278771363,1.0,
u64,multi_even,main,F64,67108864,middle,64,hash_synonym,2379.5635986094176,1.0,
u64,multi_even,main,F64,67108864,middle,64,stale_resident:0.5,4216.15383100322,1.0,
u64,multi_even,main,F64,67108864,middle,64,stale_resident:0.25,4213.819980861582,1.0,
u64,multi_even,main,F64,67108864,middle,64,temporal_phases:0.10,2297.4573163815267,1.0,
u64,multi_even,main,F64,67108864,middle,64,strided_sweep,3750.072371700264,1.0,
u64,multi_even,main,F64,67108864,middle,64,sawtooth,3754.017866947886,1.0,
u64,multi_even,main,F64,67108864,middle,64,poison,2297.987806428084,1.0,
u64,multi_even,main,F64,67108864,middle,64,sawtooth:8192:2654435761:1,3752.7744283854895,1.0,
u64,multi_even,main,F64,67108864,middle,128,concentrated:1.0,4148.547157835277,1.0,
u64,multi_even,main,F64,67108864,middle,128,concentrated:0.75,3663.7543165582256,1.0,
u64,multi_even,main,F64,67108864,middle,128,concentrated:0.5,3002.046025172841,1.0,
u64,multi_even,main,F64,67108864,middle,128,concentrated:0.25,2563.5190545289033,1.0,
u64,multi_even,main,F64,67108864,middle,128,concentrated:0.0,2298.0433869250655,1.0,
u64,multi_even,main,F64,67108864,middle,128,powerlaw:0.75,3826.450120478765,1.0,
u64,multi_even,main,F64,67108864,middle,128,powerlaw:0.25,2725.3789543927664,1.0,
u64,multi_even,main,F64,67108864,middle,128,hash_synonym,2378.255543251686,1.0,
u64,multi_even,main,F64,67108864,middle,128,stale_resident:0.5,4133.800653606972,1.0,
u64,multi_even,main,F64,67108864,middle,128,stale_resident:0.25,4134.656141489535,1.0,
u64,multi_even,main,F64,67108864,middle,128,temporal_phases:0.10,2297.37487027594,1.0,
u64,multi_even,main,F64,67108864,middle,128,strided_sweep,3552.0647633985545,1.0,
u64,multi_even,main,F64,67108864,middle,128,sawtooth,3553.860139139033,1.0,
u64,multi_even,main,F64,67108864,middle,128,poison,2298.181529381105,1.0,
u64,multi_even,main,F64,67108864,middle,128,sawtooth:8192:2654435761:1,3553.1922842184485,1.0,
u64,multi_even,main,F64,67108864,middle,256,concentrated:1.0,4106.5891378894485,1.0,
u64,multi_even,main,F64,67108864,middle,256,concentrated:0.75,3848.796864210692,1.0,
u64,multi_even,main,F64,67108864,middle,256,concentrated:0.5,3332.2628364539028,1.0,
u64,multi_even,main,F64,67108864,middle,256,concentrated:0.25,2774.0998404785128,1.0,
u64,multi_even,main,F64,67108864,middle,256,concentrated:0.0,2297.845725612941,1.0,
u64,multi_even,main,F64,67108864,middle,256,powerlaw:0.75,3883.831193148346,1.0,
u64,multi_even,main,F64,67108864,middle,256,powerlaw:0.25,2792.235196332456,1.0,
u64,multi_even,main,F64,67108864,middle,256,hash_synonym,2378.3105873622308,1.0,
u64,multi_even,main,F64,67108864,middle,256,stale_resident:0.5,4092.477494779564,1.0,
u64,multi_even,main,F64,67108864,middle,256,stale_resident:0.25,4092.043514519419,1.0,
u64,multi_even,main,F64,67108864,middle,256,temporal_phases:0.10,2296.4185865597196,1.0,
u64,multi_even,main,F64,67108864,middle,256,strided_sweep,3184.1924402558893,1.0,
u64,multi_even,main,F64,67108864,middle,256,sawtooth,3188.383091289752,1.0,
u64,multi_even,main,F64,67108864,middle,256,poison,2297.5042299586116,1.0,
u64,multi_even,main,F64,67108864,middle,256,sawtooth:8192:2654435761:1,3188.791693416737,1.0,
u64,multi_even,main,F64,67108864,middle,512,concentrated:1.0,1228.277255991955,1.0,
u64,multi_even,main,F64,67108864,middle,512,concentrated:0.75,1013.2238351375822,1.0,
u64,multi_even,main,F64,67108864,middle,512,concentrated:0.5,987.572355323498,1.0,
u64,multi_even,main,F64,67108864,middle,512,concentrated:0.25,947.7996052347255,1.0,
u64,multi_even,main,F64,67108864,middle,512,concentrated:0.0,1154.4119773184575,1.0,
u64,multi_even,main,F64,67108864,middle,512,powerlaw:0.75,1152.2133692791476,1.0,
u64,multi_even,main,F64,67108864,middle,512,powerlaw:0.25,1107.462140678523,1.0,
u64,multi_even,main,F64,67108864,middle,512,hash_synonym,1037.4283391345061,1.0,
u64,multi_even,main,F64,67108864,middle,512,stale_resident:0.5,1235.299914493709,1.0,
u64,multi_even,main,F64,67108864,middle,512,stale_resident:0.25,1129.5605354293425,1.0,
u64,multi_even,main,F64,67108864,middle,512,temporal_phases:0.10,1183.3477435476277,1.0,
u64,multi_even,main,F64,67108864,middle,512,strided_sweep,969.4591542558849,1.0,
u64,multi_even,main,F64,67108864,middle,512,sawtooth,1187.705650009863,1.0,
u64,multi_even,main,F64,67108864,middle,512,poison,1217.4131879377962,1.0,
u64,multi_even,main,F64,67108864,middle,512,sawtooth:8192:2654435761:1,1041.485933377599,1.0,
u64,multi_even,main,F64,268435456,large,8,concentrated:1.0,4161.474782437745,1.0,
u64,multi_even,main,F64,268435456,large,8,concentrated:0.75,3522.9461889522395,1.0,
